athlete_name,id,PR_seconds
"Kirk, Toby",6460318,1035.6800003051758
"Kluz, Michael",7421557,904.1799998283386
"Manzano, Marc",7767964,1057.7700004577637
"Murray , Logan",6534734,945.2099990844727
"Peifer, Justin",5114631,925.5599994659424
"Pyrro, Lucas",8621886,945.6300010681152
"Raisley, Anthony",6458624,990.7000007629395
"Riddle, Ryan",6907335,820.0400009155273
"Ritz, Owen",6433436,868.4799995422363
"Schmidt, Hayden",8275441,882.9700012207031
"Sutton, Lucas",5996140,940.8699989318848
"Wilson, Jasper",7587643,930.8500003814697
"Zitting, Ethan",4999787,957.3699989318848
"Ali, Usman",4099957,1266.7300000190735
"Baker, Tommy",7924166,896.6100006103516
"Baumgarten, Aaron",4567343,840.2199999988079
"Brannan, Jordan",6419686,843.079999923706
"Brown, Benjamin",7890866,1070.2000007629395
"Cohn, Carson",6452809,916.4599990844727
"Conlin, Ben",8383352,933.0200004577637
"Davies, Ian",3929881,1070.5800018310547
"Hinshaw, Worth",7750523,926.6499996185303
"Huggins, David",8241178,913.6599998474121
"Ibrahim, Abdi",7891677,868.3700008392334
"Ivanoff, Curtis",6090160,990.8099994659424
"Kane, Matthew",2218525,861.5400009155273
"Kosgei, Meshack",8730868,864.3199996948242
"LaCroix, Dan",4565889,920.9099998474121
"Lucas De La Fluente, Juan",8614965,918.1100006103516
"Martens, Samuel",7365218,864.3999996185303
"McCauley, Ryan",7517141,954.4599990844727
"Munoz-Lechuga, Fabian",6043938,920.0599994659424
"Ngandu, James",5499596,826.6300010681152
"Nieroda, Ethan",8583037,935.8300018310547
"Person, John",7843863,1122.5299987792969
"Reuter, Gabriel",7539655,886.2200012207031
"Robinson, Corey",1725895,853.4499998092651
"Rutherford, Ryan",3675314,829.9900016784668
"Schumann, Kevin",3253366,1031.960000038147
"Sesmas, Yuner",7915726,994.8699989318848
"Soriano, Daniel",5190913,1007.939998626709
"Strehler, Mac",4643539,890.4500007629395
"Suchopar, John",4150485,1100.4300003051758
"Sweatman, Aldean",7691614,1133.590000152588
"Tamez, Rene",7887340,922.8400001525879
"Thigpen, Gregory",4991046,993.310001373291
"Wooten, Blake",4510200,977.4500007629395
"Anderson, Kyle",2195210,975.6000003814697
"Britton, Zack",7904224,891.1300010681152
"Castano, Jeffrey",3770590,1155.130000114441
"Cook, Zach",5019374,890.689998626709
"Eisengruber, Parker",5496640,876.0699996948242
"Farfan, Franco",8693981,1531.1100006103516
"Gibson, Shane",5990904,965.789999961853
"Hale, Sasha",8584924,1058.9700012207031
"Harley, Johnny",4067743,950.9799995422363
"Hernandez, Alex",5455872,895.8400001525879
"Hicks, RC",8242495,972.6499996185303
"Kimball, Jacob",8287661,1057.2599983215332
"King , Wendesen",8618503,1008.7299995422363
"Anderson, Jakin",6881435,967.25
"Babatz, Evan",6550433,960.5699999928474
"Balla, Alexander",5012623,894.4199981689453
"Boeding, James",3247626,914.5900001525879
"Bowman, Matt",1784526,906.0
"Braswell, Justin",5459803,1009.4700012207031
"Brindley, Morgon",8592918,953.0900001525879
"Bryan, Jeremy",4996421,917.0599994659424
"Cormier, Steven",7896968,965.5199999809265
"Dalton, Danny",5962841,956.8300018310547
"Dukes, Alexander",6877956,916.579999923706
"Fisher, Garrison",8630247,1056.8699989318848
"Fopma, Noah",7727268,931.1900005340576
"Genao, Edward",6426319,1080.3600000143051
"Hall, Logan",6913068,905.7300000190735
"Hawley, Dalton",7756818,933.0200004577637
"Jensen, John",8226938,959.4000015258789
"Jones Jr, Corey",6704908,1191.599998474121
"Kapes, Steven",5476683,880.0299987792969
"Leet, Michael",4508856,880.8600006103516
"Liang, Kyle",4543549,939.0200004577637
"McCutcheon, Daniel",5563741,1033.039999961853
"Mistretta, Neil",5110156,969.8100004196167
"Morello, Max",4540390,929.7700004577637
"Moynihan, Ryan",5309582,912.5
"Ortmans, Charlie",8623172,818.4500007629395
"Riordan, Joe",6455128,870.0699996948242
"Rodela, Cody",3307772,1002.9500007629395
"Shaffer, Jacob",8612685,1008.7799987792969
"Slattery, Thomas",4981014,235.5
"Smythe, Eamon",6538634,884.939998626709
"Tong, Josh",7718580,973.1199998855591
"Unterreiner, Miles",2176787,826.7099990844727
"Whitehead, Nathan",8588451,956.0299987792969
"Ainscow, Doug",3156528,964.6799998283386
"Alexander, Nicky",8380833,892.8400001525879
"Brandenburg, Zach",7740213,951.6800003051758
"Burdick, Jared",3051837,885.6399993896484
"Cantu, Jorge",7979782,985.8600006103516
"Carlton, Corbin",6416883,911.039999961853
"Eason, Andrew",5135001,897.7299995422363
"Harsh, Caden",7761534,1102.5100002288818
"Hayden, Troy",4509079,895.2400016784668
"Hill, Justin",7721018,886.1599998474121
"Huber, Jacob",5593756,949.0
"Johnson, Brady",6908098,993.9000015258789
"Julian , Luke",6603636,832.1699981689453
"Kearney, Matthew",6941911,841.7599999904633
"Kipkemei, Nick",6087040,892.7799987792969
"Melville, Chris",7797934,945.4599990844727
"Miner, Evan",7894120,1097.590000152588
"Mueller, Drew",5101459,915.210000038147
"Patacsil, Domnic",5604030,887.1500015258789
"Plendcio, Gabe",5955592,882.9599990844727
"Sellier, Sterling",8608799,947.8300018310547
"Smith, Dawson",7762904,858.2999992370605
"Taubman, Zach",8231995,897.4599990844727
"Thode, Jeff",2787479,852.3999996185303
"Yamamoto, Reese",7767974,974.960000038147
"Zukowski, Stephen",8257599,965.6399998664856
"Alhusaini, Yousef",5643915,978.3600006103516
"Blackwelder, Gabriel",7899142,1058.0299987792969
"Brevig, Dominic",4568525,942.7900009155273
"Cherono, Chris",7687313,894.2200012207031
"Daly, Scott",5476955,922.0699996948242
"Fernandez, German",2765030,843.3399999141693
"Gent, Alexander",7753786,936.0999984741211
"Giblin, Ben",7730574,888.6100006103516
"Henry, Philip",6873333,912.579999923706
"Kahler, Theo",5971147,864.2999992370605
"Ballow, Austin",5968720,887.3699989318848
"Baum, Mitch",4047963,889.560001373291
"Beckmann, Scott",6090666,1014.4900016784668
"Black, Gage",3758107,906.6900000572205
"Boyer, Nate",4532928,901.2999999523163
"Bubar, Ian",8608642,932.939998626709
"Clausen, Tejai",5961381,915.0299997329712
"Cook, Cedrion",8243682,950.0299987792969
"Cormier, Thomas",6421195,900.0299999993294
"Ernstes, Matthew",4058515,923.8099994659424
"Fager, David",5964510,999.5800018310547
"Fetter, Louka",8244055,873.1800003051758
"Flinchbaugh, Braden",8246956,1003.9700012207031
"Geary , Barak",8769211,971.539999961853
"Grundvig, Luke",7988659,814.6300010681152
"Heins, Max",8594102,913.7200002670288
"Hessian, Freddie",6436256,862.4799995422363
"Hickey, Ethan",2223925,934.6800003051758
"Johnson, Jermie",5036993,988.8700008392334
"Johnson, Pat",2740692,960.2099999934435
"Kaye, Lex",8613878,957.0800018310547
"Kelly, Will",7786602,839.439998626709
"Kirchoff, Jacob",6901012,1015.6599998474121
"Lesiewicz, Patrick",3303815,896.3899993896484
"Mayse, Smith",6908474,993.0
"McKinley, Eein",8588434,980.5699996948242
"Miller, Austin",4103472,907.9800000190735
"Morikawa, Kent",1833888,857.829999923706
"Morzenti, Chris",5982271,862.0400009155273
"Moskovitz, Lucas",8256932,924.5900001525879
"Olpin, Tristan",7896483,889.2900009155273
"Ortega, Angel",2219397,918.5599994659424
"Parameswaran, Anthony",5032360,951.0999984741211
"Peterson, Trevor",7899497,1062.7099990844727
"Rwaheru, Deus",2764156,844.8099999427795
"Said, Galmo",6472506,1016.75
"Sloan-Westmoreland, Tadiyos",8896214,952.6800003051758
"Smith, Scott",5959484,928.4099998474121
"Ward, Nicholas",3707622,895.0800018310547
"Werble, Jonathan",5479496,945.3800010681152
"Wild, Scotty",3731190,972.7700004577637
"Woodbury, Noah",7686196,928.7800006866455
"Baldino, Tyler",3678439,1023.1099998950958
"Balk Jr. , John",7811764,919.4699993133545
"Bartnik, Aaron",3729062,837.4300003051758
"Bass, Alec",4981500,882.1699981689453
"Beutel, Garrett",8096832,938.2299995422363
"Boyles, Corbin",5493791,948.0800018310547
"Brueckman, Jacob",6095045,854.9700002670288
"Crawford, Terry Scott",8583778,1096.3999996185303
"Escalera, Al",2669677,880.4599990844727
"Griffith, Ben",7713890,1003.1699981689453
"Hamalian, Gregory",3198815,949.4099998474121
"Hawkins, Reid",4507110,908.6400003433228
"Hopkins, Ryan",2265142,852.789999961853
"Jha, Zubin",7730076,845.7399997711182
"Kemboi, Onesmus",7037167,870.8099994659424
"Krenn, Logan",6877637,977.9699993133545
"Lauer, Will",5624061,875.9900016784668
"Maloy, Chad",3714360,857.5900001525879
"Meadows, Joshua",7361673,976.9099998474121
"Medveds, Arturs",7365170,837.1300010681152
"Mettler, Jeffrey",3296078,861.170000076294
"Muldoon, Dennis",4175104,889.3600006103516
"Osmulski, Matt",5960630,877.2099990844727
"Polk, Nick",3589134,972.829999923706
"Poncelet, Valentin",3262554,896.4000015258789
"Riek, Dak",3638467,891.4500007629395
"Ross, Cortland",7699545,851.1499996185303
"Russell, Ryan",8472930,923.2000007629395
"Sadler, Kaden",7905578,946.1599998474121
"Serbource, Corentin",7956864,968.5699996948242
"Smithson, Myles",8319748,948.6699981689453
"Starkweather, Owen",6421598,1013.5999984741211
"Taylor, Antony",3284816,877.8699989318848
"Tchokreff, Dion",2316372,1038.7000007629395
"Walker, Keenan",5489554,934.1500015258789
"Westervelt, Patrick",3261911,1082.9100000858307
"Yeager, Joshua",5504509,822.8199996948242
"Anderson, William",6921617,1000.0800018310547
"Biedebach, Michael",5974961,888.1100006103516
"Boughton, Matt",2246223,862.5200004577637
"Campbell, Alex",5964861,954.8800010681152
"Carotenuto, Michael",2635899,915.3000001907349
"Collichio, Dominic",4508623,885.2299995422363
"Darrah, Max",3262277,882.1599998474121
"Dzema, Christian",8152357,1117.9199981689453
"Feigel, Evan",5476824,876.4000015258789
"Flaman, Eric",2179463,952.5099983215332
"Gebhard, Brayden",8915791,969.539999961853
"Horn, Braeden",7889133,998.5
"Immanuel, Bellamy",7974441,895.7599983215332
"Jester, Devon",5470604,945.6699981689453
"Kocis, Jacob",7543813,898.5299987792969
"Kohler, Ryan",6876155,947.0800018310547
"Koval, Ryan",8244291,1025.0999999046326
"Brown, Luke",6890128,917.0499992370605
"Anderson, Xavier",8235466,969.1300001144409
"Beiswenger, Caleb",8602827,964.4400000572205
"Biwer, Jay",4979802,948.7099990844727
"Curtin, Sebastian",5600673,884.8600006103516
"Darazi, Michael",4553540,1034.3999996185303
"Davis, Jamar",3298270,952.9300003051758
"Dorfman, Ben",6448264,1111.1800003051758
"Farrell, Dillon",3714785,880.5200004577637
"Feroe, Mike",2224167,991.5499992370605
"Forster, Keir",2241412,887.7700004577637
"Franklin, Peter",5959371,963.5999999046326
"Fricke, Dawson",8629072,893.5800018310547
"Gronau, Kyle",7917098,887.8400001525879
"Heiser, Peyton",6874206,937.3600006103516
"Hurst, Hudson",8611089,850.539999961853
"Johnston, Reilly",7392987,888.1100006103516
"Kirby , Joseph",7383946,966.0500001907349
"Kring, Mathew",3735586,930.8700008392334
"Lemming, Matt",3315275,996.5299987792969
"Lopez, Edgar",3825227,900.2000000029802
"McCabe, Connor",6898969,892.3499984741211
"Million, Wyatt",4850452,910.3999996185303
"Molony, Brendan",3265555,921.8999996185303
"Patacsil, Dominic",5482184,900.5500000119209
"Perez , Marco",8724657,836.1699981689453
"Peterson, Robert",3650556,893.2700004577637
"Smart, Eric",5477178,914.539999961853
"Smith, Joey",8270872,878.2299995422363
"Smith, Zachary",7794912,937.810001373291
"Spiva, Josh",7893972,1009.3199996948242
"Stalheim, Ben",5707266,936.2299995422363
"Steele, Daniel",7930408,1018.1399993896484
"Swotek, John",7908457,968.7399997711182
"Tapia, Tristan",5470947,929.579999923706
"Thornton, Charles",4981561,916.0300006866455
"Tiersma, Mark",8712134,938.2599983215332
"Zauner, Ezekiel",3643406,979.1499996185303
"Aguinaga, Oscar",3627080,929.079999923706
"Baumgarten , Joel",7908107,1041.0100002288818
"Bix, Carson",8018702,901.1299999952316
"Boltman, Jack",6430415,1074.7000007629395
"Brown, Nolan",7892384,918.4799995422363
"Carlson, Taylor",2765207,872.3600006103516
"Coggins, Will",8908795,961.5
"Curtin, Thomas",3725004,813.8800010681152
"Daniel, Doug",3280949,993.5800018310547
"Dobbs, Tyler",5955621,1004.7999992370605
"Draughon, Parker",7888527,963.2300000190735
"Encinias, Nate",8257236,1135.7799987792969
"Engler, Drew",8247733,922.0100002288818
"Frick, Ewan",6852680,934.4000015258789
"Groves, Max",3237776,855.7200002670288
"Guillot, Tristen",5516874,1047.3199996948242
"Hall, Kevin",7748808,968.0699996948242
"Hrezi, Mohamed",3754157,839.2599983215332
"Jaime, Leandro",3646886,1078.4799995422363
"Kraft, Drew",3315909,907.8000001907349
"Kuck, Nathan",4534133,884.2000007629395
"Mancuso, Logan",5463754,902.5899999141693
"Mangelson, Farrin",8700748,903.1300001144409
"Michel, Charles",2383515,899.9300003051758
"Mienke, Nathan",8619316,933.0099983215332
"Nation, Will",3165397,860.9599990844727
"Pettyjohn, Jonathan",6255686,1033.1999998092651
"Wingo, Ben",5480737,978.3500003814697
"Allison, Micaiah",6429793,950.7400016784668
"Amin, Samir",7898988,935.0400009155273
"Battaglia , Alex",4524076,976.3600006103516
"Berti, Massimiliano",7888854,849.6899995803833
"Cruz, Melvin",7732979,1017.9799995422363
"Dorsey, Kevin",4979077,953.5999984741211
"Etiang, Kelvin",8898664,989.0100002288818
"Flint, Noah",7387505,1022.9500000476837
"Galante, Robert",4671935,919.420000076294
"Goecker, AJ",7369290,882.7000007629395
"Greathouse, Harrison",8608103,960.75
"Grosz, Hayden",7987057,908.1300001144409
"Hanselman, Ryan",5017986,960.3000000119209
"Hensler, Jake",4627471,594.6500015258789
"Andrews, Nick",7388994,851.4399995803833
"Baer, Daniel",3729535,940.3400001525879
"Brinton, Sam",3255967,971.5200004577637
"Brunk, Griffin",3289173,944.9300003051758
"Christianson, Matthew",6424278,917.5
"Comanto, Stephen",1573730,1007.0400009155273
"Confair, Hunter",6724036,919.5100002288818
"Contreras, Angel",7697189,874.6199989318848
"Douglas, Danny",8613953,1137.310001373291
"Dragon, Joe",6103673,821.0400009155273
"Eldridge, Tom",3214039,909.460000038147
"Evans, Daniel",4508703,917.2299995422363
"Fussell, KC",3698115,896.7099990844727
"Gaitanis, Nick",7756519,904.7600002288818
"Golightley, Bryce",6102128,1044.329999923706
"Heninger, Julian",4515888,853.329999923706
"Holzbaur, David",4547722,970.789999961853
"Jackson, Andrew",6872112,918.7399997711182
"Johnson, Hayden",7379494,906.4899997711182
"Kellogg, Ian",5540252,883.7099990844727
"Kirkham, Cayden",6876236,1060.1199989318848
"Kissin, Peter",2751368,865.420000076294
"Kratz, Cameron",8250737,956.5099983215332
"Lemmons, Cody",2341822,1019.0999984741211
"Lile, Christopher",4996101,947.3800010681152
"Mahoney, Kyle",3609819,1005.689998626709
"Mott, Joel",6424282,922.4699993133545
"Mund, Mitchell",6431499,963.960000038147
"Riesterer, Eric",4565028,1032.3900003433228
"Romain, Joe",6419490,938.4700012207031
"Rucker, Arlo",8253919,920.3500003814697
"Sankaran, Austin",5194722,895.4700012207031
"Scala, Mike",4076201,972.9499998092651
"Stafstrom, Will",2210341,949.4700012207031
"Tidwell, Alex",5016342,1017.8600006103516
"Ulrich, William",5499648,896.1800003051758
"Wanner, Brydon",5476571,1063.7400016784668
"Wellington, Nathan",5015190,901.0700000524521
"Williams, Addison",4074572,953.2200012207031
"Wind, Jonny",7718344,892.3499984741211
"Ytsma, Cory",2670809,956.2999992370605
"Alander, Joey",8599019,974.539999961853
"Allwardt, Joshua",3742707,959.2200012207031
"Anderson , Jeremy",3753965,1003.75
"Bujake, Will",8898206,907.3800001144409
"Cole, Noah",7693764,986.579999923706
"Dawson, Cole",8588915,924.9799995422363
"DeWitt, Austin",4528063,995.4300003051758
"Egberg, Colton",6534248,967.8899998664856
"Gonder, Aiden",7793298,881.4500007629395
"Goodvin, Zach",4068053,1052.3199996948242
"Graham, Dalton",4532654,891.1500015258789
"Hurd, John",3789469,905.9299998283386
"Kipkosgei , Brian",8365002,1010.2999992370605
"LANG, CHARLES",1701999,896.7000007629395
"Long, Quenton",6882530,969.3599996566772
"Manske, Ian",4679032,978.8500003814697
"McKeon, Shane",6887331,914.7700004577637
"Meinlschmidt, Anton",8896343,954.6199989318848
"Ordonez, Erasmo",3298285,915.5299997329712
"Ramsey, Aidan",8263263,844.0100002288818
"Sanders, Colby",7370537,895.0200004577637
"Schmidt, Sawyer",8255868,873.2700004577637
"Shepard, Daniel",3719546,962.0599999427795
"Stanford, Avery",7906539,1007.5999984741211
"Stern, Ben",4517361,945.0299987792969
"Tyner, Jack",8254757,1032.1800003051758
"Vinson, Jack",7367615,989.0900001525879
"Zedack, Jacob",5518840,938.4799995422363
"Adus, Ased",7898126,945.4799995422363
"Booth, Dakota",6457473,916.3999996185303
"Bourget, Lucas",4632654,930.25
"Bridwell, Holter",8579825,947.5999984741211
"Eskew, Noah",6872720,929.1900005340576
"Espinoza, Pedro",6892491,958.6399993896484
"Hartney, Sean",7915144,881.0099983215332
"Krenzer, Michael",3196623,964.8099999427795
"Krolick, Jake",4181185,900.8600000143051
"Kuhns, Ryan",3725005,865.170000076294
"Erdmann , Thomas",7367914,1128.400001525879
"Klobassa, Kevin",4185986,945.5699996948242
"Alu, Eric",6881747,901.3099999427795
"Austin, Jake",3057666,943.1199989318848
"Bachman, Jeffrey",4528259,883.939998626709
"Baird, Jack",7904668,979.0599994659424
"Barnes, Joseph",5479441,959.1500015258789
"Boyd, Taryk",5474517,978.2999992370605
"Buchanan, Christopher",3736703,888.6199989318848
"Coble, Dylan",7728168,998.2400016784668
"Cole, Neal",7742546,1026.5599999427795
"Colescott, Finneas",8597426,845.3800001144409
"Dearie, Ryan",6881855,859.0599994659424
"Denton, Matt",7779751,888.7099990844727
"Eshghi, Reza",7912924,848.960000038147
"Fassbender, David",6591073,858.1299991607666
"Fitzsimons, Ryan",2755995,959.9500007629395
"Flanagan, Ben",4567349,846.8499999046326
"Greer, Luke",5109641,858.6399993896484
"Gregory, Patrick",4984105,868.2800006866455
"Guerra, Lucas",7893947,841.8600000143051
"Hensel, Zach",3611678,941.6300010681152
"Hoger, Logan",8233048,980.5
"Huffman, Riley",5150596,947.4099998474121
"Ibarra, Hector",6095356,1148.3000001907349
"King, Sam",6877175,974.6599998474121
"Leakos, James",3193363,824.5699996948242
"Little, Shawn",7719042,904.6999998092651
"Manning, Luke",7929023,961.1000000238419
"Mayes, Andrew",4062465,984.579999923706
"McNinch, Colton",3238354,899.060001373291
"Nordquist, Erik",5119984,917.7199993133545
"Nostrala, Seth",6424192,936.3199996948242
"Pell, Caleb",5462428,943.3800010681152
"Porter, Ross",5192565,1016.3499984741211
"Posner, Sam",7838653,974.3100004196167
"Remillard, Charles",3726393,894.2000007629395
"Rodriguez, Daniel",7913136,981.3799991607666
"Seyler, Nathan",2696079,924.7700004577637
"Teller, Sam",5955785,884.5
"Tiscareno, Isaac",8623539,974.4700002670288
"Wallace, Noah",4527928,1339.3099994659424
"Wegner, Isaac",7743791,852.7799997329712
"Adame, Jimmy",7906336,1021.5499999523163
"Balabanov, Ivo",7365178,836.5499992370605
"Barrera, Patrick",8246951,1090.1800003051758
"Blackham, Andrew",7730491,889.0999984741211
"Block, Alec",7363340,885.7599983215332
"Burr, Jake",4537662,966.3400001525879
"Carlson, Cole",3730552,946.2400016784668
"Cherrington, Will",8244551,898.4300003051758
"Clement, Djery",4991378,1051.6299991607666
"Coccia, Anthony",4979773,945.5
"Collins , Brock",5478298,920.1399993896484
"Collins, Lafayette",7385094,980.6100006103516
