,athlete_link,athlete_name,meet_date,rank,team_link,team_name,time,year
118,https://tf.tfrrs.org/athletes/8631217/St_Johns_MN/Cole_Stencel,"Stencel, Cole","May 10, 2024",27,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Johns_MN.html,St. John's (Minn.),15:41.17,FR-1
119,https://tf.tfrrs.org/athletes/8607186/Concordia_Moorhead/Tyler__Goss,"Goss, Tyler","May 10, 2024",28,https://tf.tfrrs.org/teams/tf/MN_college_m_Concordia_Moorhead.html,Concordia-Moorhead,15:41.47,FR-1
120,https://tf.tfrrs.org/athletes/8246933/St_Johns_MN/Jacob_Malecha,"Malecha, Jacob","May 10, 2024",29,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Johns_MN.html,St. John's (Minn.),15:43.75,FR-1
121,https://tf.tfrrs.org/athletes/7797934/Carleton/Chris_Melville,"Melville, Chris","Apr 25, 2024",30,https://tf.tfrrs.org/teams/tf/MN_college_m_Carleton.html,Carleton,15:45.46,SR-4
122,https://tf.tfrrs.org/athletes/8670017/Gustavus_Adolphus/Evan_Pouliot,"Pouliot, Evan","Apr 25, 2024",31,https://tf.tfrrs.org/teams/tf/MN_college_m_Gustavus_Adolphus.html,Gustavus Adolphus,15:48.32,FR-1
123,https://tf.tfrrs.org/athletes/8246926/St_Johns_MN/Aiden_Chalmers,"Chalmers, Aiden","Apr 6, 2024",32,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Johns_MN.html,St. John's (Minn.),15:49.58,SO-2
124,https://tf.tfrrs.org/athletes/8254415/St_Olaf/Angelo_Fiataruolo,"Fiataruolo, Angelo","Apr 20, 2024",33,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Olaf.html,St. Olaf,15:50.81,SO-2
125,https://tf.tfrrs.org/athletes/8591494/Carleton/Simon_Chambers-Trubatch,"Chambers-Trubatch, Simon","Apr 25, 2024",34,https://tf.tfrrs.org/teams/tf/MN_college_m_Carleton.html,Carleton,15:51.95,FR-1
126,https://tf.tfrrs.org/athletes/8294528/Gustavus_Adolphus/Will_Janzen,"Janzen, Will","May 1, 2024",35,https://tf.tfrrs.org/teams/tf/MN_college_m_Gustavus_Adolphus.html,Gustavus Adolphus,15:52.31,SO-2
127,https://tf.tfrrs.org/athletes/8622237/Bethel_MN/Jonah_Kalsnes,"Kalsnes, Jonah","Mar 15, 2024",36,https://tf.tfrrs.org/teams/tf/MN_college_m_Bethel_MN.html,Bethel (Minn.),15:53.62,FR-1
128,https://tf.tfrrs.org/athletes/8595451/Macalester/Daniel_Wiltse,"Wiltse, Daniel","Apr 25, 2024",37,https://tf.tfrrs.org/teams/tf/MN_college_m_Macalester.html,Macalester,15:57.17,FR-1
129,https://tf.tfrrs.org/athletes/8254420/St_Olaf/Jack_McFetridge,"McFetridge, Jack","May 1, 2024",38,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Olaf.html,St. Olaf,15:57.40,JR-3
130,https://tf.tfrrs.org/athletes/7910479/St_Johns_MN/Ethan_Leonard,"Leonard, Ethan","Apr 6, 2024",39,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Johns_MN.html,St. John's (Minn.),16:00.88,JR-3
131,https://tf.tfrrs.org/athletes/8597166/St_Marys_MN/Sean_Smyth,"Smyth, Sean","Mar 29, 2024",40,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Marys_MN.html,Saint Mary's (Minn.),16:02.37,FR-1
132,https://tf.tfrrs.org/athletes/7888673/Bethel_MN/David_Price,"Price, David","May 1, 2024",41,https://tf.tfrrs.org/teams/tf/MN_college_m_Bethel_MN.html,Bethel (Minn.),16:04.04,JR-3
133,https://tf.tfrrs.org/athletes/8631213/St_Johns_MN/Max_McCoy,"McCoy, Max","Apr 6, 2024",42,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Johns_MN.html,St. John's (Minn.),16:08.46,FR-1
134,https://tf.tfrrs.org/athletes/7786606/St_Olaf/Mauricio_Vite,"Vite, Mauricio","Apr 6, 2024",43,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Olaf.html,St. Olaf,16:08.55,JR-3
135,https://tf.tfrrs.org/athletes/8613882/St_Olaf/Quinn_McCabe,"McCabe, Quinn","Apr 12, 2024",44,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Olaf.html,St. Olaf,16:12.39,FR-1
136,https://tf.tfrrs.org/athletes/8261695/Hamline/Lucas__LiaBraaten,"LiaBraaten, Lucas","Apr 25, 2024",45,https://tf.tfrrs.org/teams/tf/MN_college_m_Hamline.html,Hamline,16:12.60,SO-2
137,https://tf.tfrrs.org/athletes/7910480/St_Johns_MN/Joseph_Gathje,"Gathje, Joseph","Apr 6, 2024",46,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Johns_MN.html,St. John's (Minn.),16:13.83,JR-3
138,https://tf.tfrrs.org/athletes/8597167/St_Marys_MN/Isaiah_Fitzgerald,"Fitzgerald, Isaiah","May 10, 2024",47,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Marys_MN.html,Saint Mary's (Minn.),16:13.98,FR-1
139,https://tf.tfrrs.org/athletes/7819679/Macalester/Sam_Vanspriell,"Vanspriell, Sam","May 1, 2024",48,https://tf.tfrrs.org/teams/tf/MN_college_m_Macalester.html,Macalester,16:15.71,SR-4
140,https://tf.tfrrs.org/athletes/8239292/Carleton/Ryan_Bernstein,"Bernstein, Ryan","Apr 25, 2024",49,https://tf.tfrrs.org/teams/tf/MN_college_m_Carleton.html,Carleton,16:17.19,SO-2
141,https://tf.tfrrs.org/athletes/8595456/Macalester/Gabe_Thompson,"Thompson, Gabe","Apr 25, 2024",50,https://tf.tfrrs.org/teams/tf/MN_college_m_Macalester.html,Macalester,16:17.96,FR-1
142,https://tf.tfrrs.org/athletes/7745464/St_Johns_MN/Jacob_Gathje,"Gathje, Jacob","Apr 6, 2024",51,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Johns_MN.html,St. John's (Minn.),16:18.05,JR-3
143,https://tf.tfrrs.org/athletes/8622236/Bethel_MN/Weston_Catton,"Catton, Weston","Apr 25, 2024",52,https://tf.tfrrs.org/teams/tf/MN_college_m_Bethel_MN.html,Bethel (Minn.),16:19.32,FR-1
144,https://tf.tfrrs.org/athletes/8613876/St_Olaf/Grant_Crespi,"Crespi, Grant","May 1, 2024",53,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Olaf.html,St. Olaf,16:22.36,FR-1
145,https://tf.tfrrs.org/athletes/8595455/Macalester/Quinn_Hoisington,"Hoisington, Quinn","Apr 25, 2024",54,https://tf.tfrrs.org/teams/tf/MN_college_m_Macalester.html,Macalester,16:23.29,FR-1
146,https://tf.tfrrs.org/athletes/8233213/Carleton/Andrew_Jamison,"Jamison, Andrew","May 1, 2024",55,https://tf.tfrrs.org/teams/tf/MN_college_m_Carleton.html,Carleton,16:24.83,SO-2
147,https://tf.tfrrs.org/athletes/7888768/Gustavus_Adolphus/Carson_Roehl,"Roehl, Carson","Apr 6, 2024",56,https://tf.tfrrs.org/teams/tf/MN_college_m_Gustavus_Adolphus.html,Gustavus Adolphus,16:31.44,JR-3
148,https://tf.tfrrs.org/athletes/8591478/Carleton/Nathaniel_Malchow,"Malchow, Nathaniel","Apr 25, 2024",57,https://tf.tfrrs.org/teams/tf/MN_college_m_Carleton.html,Carleton,16:33.45,FR-1
149,https://tf.tfrrs.org/athletes/7910476/St_Johns_MN/AJ_Skinner,"Skinner, AJ","Apr 24, 2024",58,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Johns_MN.html,St. John's (Minn.),16:33.61,JR-3
150,https://tf.tfrrs.org/athletes/8631212/St_Johns_MN/Peyton_Martinek,"Martinek, Peyton","May 1, 2024",59,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Johns_MN.html,St. John's (Minn.),16:35.64,FR-1
151,https://tf.tfrrs.org/athletes/7786607/St_Olaf/Luke_Simcox,"Simcox, Luke","May 1, 2024",60,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Olaf.html,St. Olaf,16:37.17,JR-3
152,https://tf.tfrrs.org/athletes/8333434/Concordia_Moorhead/Carter_Ferber,"Ferber, Carter","Mar 30, 2024",61,https://tf.tfrrs.org/teams/tf/MN_college_m_Concordia_Moorhead.html,Concordia-Moorhead,16:37.65,SO-2
153,https://tf.tfrrs.org/athletes/8294536/Gustavus_Adolphus/Soren_Sackreiter,"Sackreiter, Soren","May 1, 2024",62,https://tf.tfrrs.org/teams/tf/MN_college_m_Gustavus_Adolphus.html,Gustavus Adolphus,16:41.34,SO-2
154,https://tf.tfrrs.org/athletes/7911884/Augsburg/Grayson_Harris,"Harris, Grayson","Mar 16, 2024",63,https://tf.tfrrs.org/teams/tf/MN_college_m_Augsburg.html,Augsburg,16:46.19,JR-3
155,https://tf.tfrrs.org/athletes/8613879/St_Olaf/Sam_Lindner,"Lindner, Sam","Apr 6, 2024",64,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Olaf.html,St. Olaf,16:50.02,FR-1
156,https://tf.tfrrs.org/athletes/8718926/Carleton/Phoebe_Lemann,"Lemann, Phoebe","May 1, 2024",65,https://tf.tfrrs.org/teams/tf/MN_college_m_Carleton.html,Carleton,16:50.41,FR-1
157,https://tf.tfrrs.org/athletes/8613880/St_Olaf/Braeden_Marker,"Marker, Braeden","Apr 6, 2024",66,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Olaf.html,St. Olaf,16:51.60,FR-1
158,https://tf.tfrrs.org/athletes/8258686/Bethel_MN/Evan_Dallas,"Dallas, Evan","Apr 6, 2024",67,https://tf.tfrrs.org/teams/tf/MN_college_m_Bethel_MN.html,Bethel (Minn.),17:01.21,SO-2
159,https://tf.tfrrs.org/athletes/8597171/St_Marys_MN/Evan_Finney,"Finney, Evan","Apr 19, 2024",68,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Marys_MN.html,Saint Mary's (Minn.),17:04.03,FR-1
160,https://tf.tfrrs.org/athletes/8595452/Macalester/Kelvin_Moresi,"Moresi, Kelvin","Apr 25, 2024",69,https://tf.tfrrs.org/teams/tf/MN_college_m_Macalester.html,Macalester,17:04.96,FR-1
161,https://tf.tfrrs.org/athletes/8613878/St_Olaf/Lex_Kaye,"Kaye, Lex","Apr 6, 2024",70,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Olaf.html,St. Olaf,17:05.25,FR-1
162,https://tf.tfrrs.org/athletes/7910475/St_Johns_MN/Aidan_Thomas,"Thomas, Aidan","Apr 6, 2024",71,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Johns_MN.html,St. John's (Minn.),17:07.15,JR-3
163,https://tf.tfrrs.org/athletes/7910483/St_Johns_MN/Dylan_Bartness,"Bartness, Dylan","May 1, 2024",72,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Johns_MN.html,St. John's (Minn.),17:14.51,JR-3
164,https://tf.tfrrs.org/athletes/7720871/Gustavus_Adolphus/Marcus_Hansen,"Hansen, Marcus","Apr 6, 2024",73,https://tf.tfrrs.org/teams/tf/MN_college_m_Gustavus_Adolphus.html,Gustavus Adolphus,17:16.49,SR-4
165,https://tf.tfrrs.org/athletes/8370283/Gustavus_Adolphus/Sam_Brenner,"Brenner, Sam","Apr 27, 2024",74,https://tf.tfrrs.org/teams/tf/MN_college_m_Gustavus_Adolphus.html,Gustavus Adolphus,17:27.12,JR-3
166,https://tf.tfrrs.org/athletes/8670008/Gustavus_Adolphus/Camden_Cilek,"Cilek, Camden","Apr 6, 2024",75,https://tf.tfrrs.org/teams/tf/MN_college_m_Gustavus_Adolphus.html,Gustavus Adolphus,17:30.75,FR-1
167,https://tf.tfrrs.org/athletes/8246923/St_Johns_MN/Joseph_Coffey,"Coffey, Joseph","Apr 27, 2024",76,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Johns_MN.html,St. John's (Minn.),17:33.84,SO-2
168,https://tf.tfrrs.org/athletes/7888766/Gustavus_Adolphus/Jonah_Johnson,"Johnson, Jonah","Apr 25, 2024",77,https://tf.tfrrs.org/teams/tf/MN_college_m_Gustavus_Adolphus.html,Gustavus Adolphus,17:37.40,JR-3
169,https://tf.tfrrs.org/athletes/8277025/St_Marys_MN/Sam_Morris,"Morris, Sam","Apr 19, 2024",78,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Marys_MN.html,Saint Mary's (Minn.),17:41.87,JR-3
170,https://tf.tfrrs.org/athletes/7888683/Bethel_MN/Gabe_Kuecker,"Kuecker, Gabe","May 3, 2024",79,https://tf.tfrrs.org/teams/tf/MN_college_m_Bethel_MN.html,Bethel (Minn.),17:45.98,JR-3
171,https://tf.tfrrs.org/athletes/7910481/St_Johns_MN/Andrew_Karn,"Karn, Andrew","Apr 27, 2024",80,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Johns_MN.html,St. John's (Minn.),17:48.74,JR-3
172,https://tf.tfrrs.org/athletes/8698740/Hamline/Jasper_Roetter_Gresback,"Roetter Gresback, Jasper","Apr 25, 2024",81,https://tf.tfrrs.org/teams/tf/MN_college_m_Hamline.html,Hamline,17:53.20,FR-1
173,https://tf.tfrrs.org/athletes/8631218/St_Johns_MN/Gavin_Swift,"Swift, Gavin","Apr 27, 2024",82,https://tf.tfrrs.org/teams/tf/MN_college_m_St_Johns_MN.html,St. John's (Minn.),17:55.80,FR-1
174,https://tf.tfrrs.org/athletes/7720869/Gustavus_Adolphus/Charles_Franke,"Franke, Charles","Apr 27, 2024",83,https://tf.tfrrs.org/teams/tf/MN_college_m_Gustavus_Adolphus.html,Gustavus Adolphus,18:10.32,SR-4
175,https://tf.tfrrs.org/athletes/7742243/Concordia_Moorhead/Alex_Lerum,"Lerum, Alex","May 3, 2024",84,https://tf.tfrrs.org/teams/tf/MN_college_m_Concordia_Moorhead.html,Concordia-Moorhead,18:44.86,SR-4
176,https://tf.tfrrs.org/athletes/8258687/Bethel_MN/Kedran_St._George,"St. George, Kedran","Apr 25, 2024",85,https://tf.tfrrs.org/teams/tf/MN_college_m_Bethel_MN.html,Bethel (Minn.),18:49.15,SO-2
177,https://tf.tfrrs.org/athletes/8622248/Bethel_MN/Luke_Segura,"Segura, Luke","Apr 6, 2024",86,https://tf.tfrrs.org/teams/tf/MN_college_m_Bethel_MN.html,Bethel (Minn.),19:48.65,FR-1
178,https://tf.tfrrs.org/athletes/6891927/Notre_Dame_IN/Dylan_Jacobs,"Jacobs, Dylan","May 12, 2022",1,https://tf.tfrrs.org/teams/tf/IN_college_m_Notre_Dame_IN.html,Notre Dame,13:23.45,JR-3
179,https://tf.tfrrs.org/athletes/7730598/Florida_State/Ahmed_Muhumed,"Muhumed, Ahmed","Apr 29, 2022",2,https://tf.tfrrs.org/teams/tf/FL_college_m_Florida_State.html,Florida State,13:26.11,SR-4
180,https://tf.tfrrs.org/athletes/7730602/Florida_State/Adriaan_Wildschutt,"Wildschutt, Adriaan","May 12, 2022",3,https://tf.tfrrs.org/teams/tf/FL_college_m_Florida_State.html,Florida State,13:28.03,SR-4
181,https://tf.tfrrs.org/athletes/5624063/North_Carolina/Alex_Ostberg,"Ostberg, Alex","Jun 8, 2022",4,https://tf.tfrrs.org/teams/tf/NC_college_m_North_Carolina.html,North Carolina,13:31.60,SR-4
182,https://tf.tfrrs.org/athletes/6871692/Wake_Forest/Zach_Facioni,"Facioni, Zach","Jun 8, 2022",5,https://tf.tfrrs.org/teams/tf/NC_college_m_Wake_Forest.html,Wake Forest,13:33.46,JR-3
183,https://tf.tfrrs.org/athletes/6422181/Notre_Dame_IN/Andrew_Alexander,"Alexander, Andrew","Apr 13, 2022",6,https://tf.tfrrs.org/teams/tf/IN_college_m_Notre_Dame_IN.html,Notre Dame,13:34.50,SR-4
184,https://tf.tfrrs.org/athletes/6503433/North_Carolina_St/Ian_Shanklin,"Shanklin, Ian","May 6, 2022",7,https://tf.tfrrs.org/teams/tf/NC_college_m_North_Carolina_St.html,NC State,13:35.95,JR-3
185,https://tf.tfrrs.org/athletes/7700480/Virginia/Wes_Porter,"Porter, Wes","Apr 22, 2022",8,https://tf.tfrrs.org/teams/tf/VA_college_m_Virginia.html,Virginia,13:36.84,FR-1
186,https://tf.tfrrs.org/athletes/7704888/North_Carolina/Patrick_Anderson,"Anderson, Patrick","Apr 22, 2022",9,https://tf.tfrrs.org/teams/tf/NC_college_m_North_Carolina.html,North Carolina,13:37.79,SO-2
187,https://tf.tfrrs.org/athletes/6871693/Wake_Forest/Aaron_Las_Heras,"Las Heras, Aaron","May 12, 2022",10,https://tf.tfrrs.org/teams/tf/NC_college_m_Wake_Forest.html,Wake Forest,13:38.02,JR-3
188,https://tf.tfrrs.org/athletes/7080760/Virginia_Tech/Antonio_Lopez_Segura,"Lopez Segura, Antonio","Apr 22, 2022",11,https://tf.tfrrs.org/teams/tf/VA_college_m_Virginia_Tech.html,Virginia Tech,13:38.22,JR-3
189,https://tf.tfrrs.org/athletes/6876375/North_Carolina_St/Nate_Kawalec,"Kawalec, Nate","May 12, 2022",12,https://tf.tfrrs.org/teams/tf/NC_college_m_North_Carolina_St.html,NC State,13:39.40,SO-2
190,https://tf.tfrrs.org/athletes/6436244/North_Carolina/Jack_Aho,"Aho, Jack","Apr 22, 2022",13,https://tf.tfrrs.org/teams/tf/NC_college_m_North_Carolina.html,North Carolina,13:39.59,SR-4
191,https://tf.tfrrs.org/athletes/6871694/Wake_Forest/Joaquin_Martinez_De_Pinillos,"Martinez De Pinillos, Joaquin","Apr 22, 2022",14,https://tf.tfrrs.org/teams/tf/NC_college_m_Wake_Forest.html,Wake Forest,13:39.83,JR-3
192,https://tf.tfrrs.org/athletes/6905274/North_Carolina/John_Tatter,"Tatter, John","Apr 22, 2022",15,https://tf.tfrrs.org/teams/tf/NC_college_m_North_Carolina.html,North Carolina,13:40.59,JR-3
193,https://tf.tfrrs.org/athletes/7688020/Notre_Dame_IN/Joshua_Methner,"Methner, Joshua","May 12, 2022",16,https://tf.tfrrs.org/teams/tf/IN_college_m_Notre_Dame_IN.html,Notre Dame,13:40.62,SO-2
194,https://tf.tfrrs.org/athletes/6103673/Syracuse/Joe_Dragon,"Dragon, Joe","Apr 22, 2022",17,https://tf.tfrrs.org/teams/tf/NY_college_m_Syracuse.html,Syracuse,13:41.04,SR-4
195,https://tf.tfrrs.org/athletes/7908131/North_Carolina/Parker_Wolfe,"Wolfe, Parker","May 12, 2022",18,https://tf.tfrrs.org/teams/tf/NC_college_m_North_Carolina.html,North Carolina,13:41.77,FR-1
196,https://tf.tfrrs.org/athletes/6451744/Duke/CJ_Ambrosio,"Ambrosio, CJ","May 12, 2022",19,https://tf.tfrrs.org/teams/tf/NC_college_m_Duke.html,Duke,13:42.50,SR-4
197,https://tf.tfrrs.org/athletes/7700490/Virginia/Yasin_Sado,"Sado, Yasin","Apr 22, 2022",20,https://tf.tfrrs.org/teams/tf/VA_college_m_Virginia.html,Virginia,13:42.84,FR-1
198,https://tf.tfrrs.org/athletes/7686035/Wake_Forest/Luke_Tewalt,"Tewalt, Luke","Apr 22, 2022",21,https://tf.tfrrs.org/teams/tf/NC_college_m_Wake_Forest.html,Wake Forest,13:43.60,FR-1
199,https://tf.tfrrs.org/athletes/6551891/Syracuse/Nathan__Henderson,"Henderson, Nathan","Apr 1, 2022",22,https://tf.tfrrs.org/teams/tf/NY_college_m_Syracuse.html,Syracuse,13:44.65,JR-3
200,https://tf.tfrrs.org/athletes/7815149/Louisville/Ian_Kibiwot,"Kibiwot, Ian","May 12, 2022",23,https://tf.tfrrs.org/teams/tf/KY_college_m_Louisville.html,Louisville,13:45.31,SO-2
201,https://tf.tfrrs.org/athletes/6130040/North_Carolina_St/Robinson_Snider,"Snider, Robinson","May 12, 2022",24,https://tf.tfrrs.org/teams/tf/NC_college_m_North_Carolina_St.html,NC State,13:49.13,SR-4
202,https://tf.tfrrs.org/athletes/6891835/Notre_Dame_IN/Matthew__Carmody,"Carmody, Matthew","May 12, 2022",25,https://tf.tfrrs.org/teams/tf/IN_college_m_Notre_Dame_IN.html,Notre Dame,13:51.03,JR-3
203,https://tf.tfrrs.org/athletes/6432506/Virginia/Rohann_Asfaw,"Asfaw, Rohann","Mar 24, 2022",26,https://tf.tfrrs.org/teams/tf/VA_college_m_Virginia.html,Virginia,13:51.23,JR-3
204,https://tf.tfrrs.org/athletes/7688021/Notre_Dame_IN/Carter_Solomon,"Solomon, Carter","Apr 13, 2022",27,https://tf.tfrrs.org/teams/tf/IN_college_m_Notre_Dame_IN.html,Notre Dame,13:52.67,SR-4
205,https://tf.tfrrs.org/athletes/7698073/Syracuse/JP_Trojan,"Trojan, JP","May 12, 2022",28,https://tf.tfrrs.org/teams/tf/NY_college_m_Syracuse.html,Syracuse,13:52.72,SR-4
206,https://tf.tfrrs.org/athletes/7895663/Wake_Forest/Thomas_Vanoppen,"Vanoppen, Thomas","Mar 24, 2022",29,https://tf.tfrrs.org/teams/tf/NC_college_m_Wake_Forest.html,Wake Forest,13:53.16,JR-3
207,https://tf.tfrrs.org/athletes/7402048/Notre_Dame_IN/Jake_Renfree,"Renfree, Jake","Apr 13, 2022",30,https://tf.tfrrs.org/teams/tf/IN_college_m_Notre_Dame_IN.html,Notre Dame,13:53.81,SO-2
208,https://tf.tfrrs.org/athletes/6901440/Duke/Chris_Theodore,"Theodore, Chris","May 12, 2022",31,https://tf.tfrrs.org/teams/tf/NC_college_m_Duke.html,Duke,13:54.43,JR-3
209,https://tf.tfrrs.org/athletes/6871691/Wake_Forest/Carter_Coughlin,"Coughlin, Carter","May 12, 2022",32,https://tf.tfrrs.org/teams/tf/NC_college_m_Wake_Forest.html,Wake Forest,13:54.73,JR-3
210,https://tf.tfrrs.org/athletes/7377482/Duke/Zach__Kinne,"Kinne, Zach","May 12, 2022",33,https://tf.tfrrs.org/teams/tf/NC_college_m_Duke.html,Duke,13:55.58,FR-1
211,https://tf.tfrrs.org/athletes/6992509/Syracuse/Matthew_Scrape,"Scrape, Matthew","Apr 22, 2022",34,https://tf.tfrrs.org/teams/tf/NY_college_m_Syracuse.html,Syracuse,13:56.81,JR-3
212,https://tf.tfrrs.org/athletes/7704889/North_Carolina/Will_Coogan,"Coogan, Will","May 12, 2022",35,https://tf.tfrrs.org/teams/tf/NC_college_m_North_Carolina.html,North Carolina,13:56.97,SO-2
213,https://tf.tfrrs.org/athletes/7704048/North_Carolina_St/Ian_Harrison,"Harrison, Ian","Apr 22, 2022",36,https://tf.tfrrs.org/teams/tf/NC_college_m_North_Carolina_St.html,NC State,13:57.55,FR-1
214,https://tf.tfrrs.org/athletes/6453891/Virginia_Tech/Ben_Fleming,"Fleming, Ben","Mar 24, 2022",37,https://tf.tfrrs.org/teams/tf/VA_college_m_Virginia_Tech.html,Virginia Tech,13:57.73,SR-4
215,https://tf.tfrrs.org/athletes/7481888/Pittsburgh/Jack_Miller,"Miller, Jack","May 12, 2022",38,https://tf.tfrrs.org/teams/tf/PA_college_m_Pittsburgh.html,Pittsburgh,14:02.10,SO-2
216,https://tf.tfrrs.org/athletes/7979984/Virginia/Justin_Wachtel,"Wachtel, Justin","Apr 22, 2022",39,https://tf.tfrrs.org/teams/tf/VA_college_m_Virginia.html,Virginia,14:02.48,FR-1
217,https://tf.tfrrs.org/athletes/6876374/North_Carolina_St/Gavin_Gaynor,"Gaynor, Gavin","Mar 24, 2022",40,https://tf.tfrrs.org/teams/tf/NC_college_m_North_Carolina_St.html,NC State,14:03.31,JR-3
218,https://tf.tfrrs.org/athletes/7704050/North_Carolina_St/Daniel_McGoey,"McGoey, Daniel","May 12, 2022",41,https://tf.tfrrs.org/teams/tf/NC_college_m_North_Carolina_St.html,NC State,14:03.95,FR-1
219,https://tf.tfrrs.org/athletes/7369052/Virginia/Jacob_Hunter,"Hunter, Jacob","Apr 22, 2022",42,https://tf.tfrrs.org/teams/tf/VA_college_m_Virginia.html,Virginia,14:05.61,JR-3
220,https://tf.tfrrs.org/athletes/6986354/Georgia_Tech/James_Cragin,"Cragin, James","May 12, 2022",43,https://tf.tfrrs.org/teams/tf/GA_college_m_Georgia_Tech.html,Georgia Tech,14:07.50,JR-3
221,https://tf.tfrrs.org/athletes/7700479/Virginia/Jack_Eliason,"Eliason, Jack","May 1, 2022",44,https://tf.tfrrs.org/teams/tf/VA_college_m_Virginia.html,Virginia,14:11.60,FR-1
222,https://tf.tfrrs.org/athletes/6989460/Pittsburgh/Tyler__Rollins,"Rollins, Tyler","May 12, 2022",45,https://tf.tfrrs.org/teams/tf/PA_college_m_Pittsburgh.html,Pittsburgh,14:11.91,SR-4
223,https://tf.tfrrs.org/athletes/6992510/Syracuse/Nathan_Lawler,"Lawler, Nathan","May 12, 2022",46,https://tf.tfrrs.org/teams/tf/NY_college_m_Syracuse.html,Syracuse,14:11.96,SO-2
224,https://tf.tfrrs.org/athletes/7367301/Syracuse/Alex_Comerford,"Comerford, Alex","May 1, 2022",47,https://tf.tfrrs.org/teams/tf/NY_college_m_Syracuse.html,Syracuse,14:12.48,SO-2
225,https://tf.tfrrs.org/athletes/7377484/Duke/Sam_Rivera,"Rivera, Sam","Apr 22, 2022",48,https://tf.tfrrs.org/teams/tf/NC_college_m_Duke.html,Duke,14:13.20,FR-1
226,https://tf.tfrrs.org/athletes/6992516/Syracuse/Noah_Beveridge,"Beveridge, Noah","Apr 22, 2022",49,https://tf.tfrrs.org/teams/tf/NY_college_m_Syracuse.html,Syracuse,14:13.48,SO-2
227,https://tf.tfrrs.org/athletes/7728294/Pittsburgh/Luke_Henseler,"Henseler, Luke","Mar 24, 2022",50,https://tf.tfrrs.org/teams/tf/PA_college_m_Pittsburgh.html,Pittsburgh,14:13.66,SO-2
228,https://tf.tfrrs.org/athletes/7728297/Pittsburgh/Sam_Otis,"Otis, Sam","Apr 7, 2022",51,https://tf.tfrrs.org/teams/tf/PA_college_m_Pittsburgh.html,Pittsburgh,14:14.05,FR-1
229,https://tf.tfrrs.org/athletes/7699374/Florida_State/Zach_Leachman,"Leachman, Zach","May 12, 2022",52,https://tf.tfrrs.org/teams/tf/FL_college_m_Florida_State.html,Florida State,14:14.19,FR-1
230,https://tf.tfrrs.org/athletes/7377483/Duke/Owen_MacKenzie,"MacKenzie, Owen","Apr 7, 2022",53,https://tf.tfrrs.org/teams/tf/NC_college_m_Duke.html,Duke,14:15.04,JR-3
231,https://tf.tfrrs.org/athletes/7377481/Duke/Rory__Cavan,"Cavan, Rory","Mar 24, 2022",54,https://tf.tfrrs.org/teams/tf/NC_college_m_Duke.html,Duke,14:16.86,JR-3
232,https://tf.tfrrs.org/athletes/7698069/Syracuse/Sam_Lawler,"Lawler, Sam","Apr 22, 2022",55,https://tf.tfrrs.org/teams/tf/NY_college_m_Syracuse.html,Syracuse,14:17.27,FR-1
233,https://tf.tfrrs.org/athletes/7687310/Georgia_Tech/John__Higinbotham,"Higinbotham, John","Apr 28, 2022",56,https://tf.tfrrs.org/teams/tf/GA_college_m_Georgia_Tech.html,Georgia Tech,14:18.74,FR-1
234,https://tf.tfrrs.org/athletes/6898992/Florida_State/Matthew_Newland,"Newland, Matthew","Apr 15, 2022",57,https://tf.tfrrs.org/teams/tf/FL_college_m_Florida_State.html,Florida State,14:19.35,JR-3
235,https://tf.tfrrs.org/athletes/6871695/Wake_Forest/Ben_Mitchell,"Mitchell, Ben","Mar 24, 2022",58,https://tf.tfrrs.org/teams/tf/NC_college_m_Wake_Forest.html,Wake Forest,14:19.49,JR-3
236,https://tf.tfrrs.org/athletes/7699377/Florida_State/Luke_Reid,"Reid, Luke","Apr 29, 2022",59,https://tf.tfrrs.org/teams/tf/FL_college_m_Florida_State.html,Florida State,14:19.57,FR-1
